stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,station_complex_id,complex_stop_name,complex_display_name,constituent_station_names,station_ids,borough,cbd,daytime_routes,structure_type,complex_latitude,complex_longitude,ada,ada_notes,is_ibx,station_complex_name,station_complex_lat,station_complex_lon
F32,Bay Pkwy,40.620769,-73.975264,1,,247.0,Bay Pkwy,Bay Pkwy (F),Bay Pkwy,247,Bk,False,F,Elevated,40.620769,-73.975264,0.0,,False,Bay Pkwy (F),40.620769,-73.975264
F32N,Bay Pkwy,40.620769,-73.975264,0,F32,,,,,,,,,,,,,,False,Bay Pkwy,,
F32S,Bay Pkwy,40.620769,-73.975264,0,F32,,,,,,,,,,,,,,False,Bay Pkwy,,
F33,Avenue N,40.61514,-73.974197,1,,248.0,Avenue N,Avenue N (F),Avenue N,248,Bk,False,F,Elevated,40.61514,-73.974197,0.0,,False,Avenue N (F),40.61514,-73.974197
F33N,Avenue N,40.61514,-73.974197,0,F33,,,,,,,,,,,,,,False,Avenue N,,
F33S,Avenue N,40.61514,-73.974197,0,F33,,,,,,,,,,,,,,False,Avenue N,,
F34,Avenue P,40.608944,-73.973022,1,,249.0,Avenue P,Avenue P (F),Avenue P,249,Bk,False,F,Elevated,40.608944,-73.973022,0.0,,False,Avenue P (F),40.608944,-73.973022
F34N,Avenue P,40.608944,-73.973022,0,F34,,,,,,,,,,,,,,False,Avenue P,,
F34S,Avenue P,40.608944,-73.973022,0,F34,,,,,,,,,,,,,,False,Avenue P,,
F35,Kings Hwy,40.603217,-73.972361,1,,250.0,Kings Hwy,Kings Hwy (F),Kings Hwy,250,Bk,False,F,Elevated,40.603217,-73.972361,0.0,,False,Kings Hwy (F),40.603217,-73.972361
F35N,Kings Hwy,40.603217,-73.972361,0,F35,,,,,,,,,,,,,,False,Kings Hwy,,
F35S,Kings Hwy,40.603217,-73.972361,0,F35,,,,,,,,,,,,,,False,Kings Hwy,,
F36,Avenue U,40.596063,-73.973357,1,,251.0,Avenue U,Avenue U (F),Avenue U,251,Bk,False,F,Elevated,40.596063,-73.973357,0.0,,False,Avenue U (F),40.596063,-73.973357
F36N,Avenue U,40.596063,-73.973357,0,F36,,,,,,,,,,,,,,False,Avenue U,,
F36S,Avenue U,40.596063,-73.973357,0,F36,,,,,,,,,,,,,,False,Avenue U,,
F38,Avenue X,40.58962,-73.97425,1,,252.0,Avenue X,Avenue X (F),Avenue X,252,Bk,False,F,Elevated,40.58962,-73.97425,0.0,,False,Avenue X (F),40.58962,-73.97425
F38N,Avenue X,40.58962,-73.97425,0,F38,,,,,,,,,,,,,,False,Avenue X,,
F38S,Avenue X,40.58962,-73.97425,0,F38,,,,,,,,,,,,,,False,Avenue X,,
F39,Neptune Av,40.581011,-73.974574,1,,253.0,Neptune Av,Neptune Av (F),Neptune Av,253,Bk,False,F,Elevated,40.581011,-73.974574,0.0,,False,Neptune Av (F),40.581011,-73.974574
F39N,Neptune Av,40.581011,-73.974574,0,F39,,,,,,,,,,,,,,False,Neptune Av,,
F39S,Neptune Av,40.581011,-73.974574,0,F39,,,,,,,,,,,,,,False,Neptune Av,,
G05,Jamaica Center-Parsons/Archer,40.702147,-73.801109,1,,278.0,Jamaica Center-Parsons/Archer,"Jamaica Center-Parsons/Archer (E,J,Z)",Jamaica Center-Parsons/Archer,278,Q,False,E J Z,Subway,40.702147,-73.801109,1.0,,False,"Jamaica Center-Parsons/Archer (E,J,Z)",40.702147,-73.801109
G05N,Jamaica Center-Parsons/Archer,40.702147,-73.801109,0,G05,,,,,,,,,,,,,,False,Jamaica Center-Parsons/Archer,,
G05S,Jamaica Center-Parsons/Archer,40.702147,-73.801109,0,G05,,,,,,,,,,,,,,False,Jamaica Center-Parsons/Archer,,
G06,Sutphin Blvd-Archer Av-JFK Airport,40.700486,-73.807969,1,,279.0,Sutphin Blvd-Archer Av-JFK Airport,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Sutphin Blvd-Archer Av-JFK Airport,279,Q,False,E J Z,Subway,40.700486,-73.807969,1.0,,False,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",40.700486,-73.807969
G06N,Sutphin Blvd-Archer Av-JFK Airport,40.700486,-73.807969,0,G06,,,,,,,,,,,,,,False,Sutphin Blvd-Archer Av-JFK Airport,,
G06S,Sutphin Blvd-Archer Av-JFK Airport,40.700486,-73.807969,0,G06,,,,,,,,,,,,,,False,Sutphin Blvd-Archer Av-JFK Airport,,
G07,Jamaica-Van Wyck,40.702566,-73.816859,1,,280.0,Jamaica-Van Wyck,Jamaica-Van Wyck (E),Jamaica-Van Wyck,280,Q,False,E,Subway,40.702566,-73.816859,1.0,,False,Jamaica-Van Wyck (E),40.702566,-73.816859
G07N,Jamaica-Van Wyck,40.702566,-73.816859,0,G07,,,,,,,,,,,,,,False,Jamaica-Van Wyck,,
G07S,Jamaica-Van Wyck,40.702566,-73.816859,0,G07,,,,,,,,,,,,,,False,Jamaica-Van Wyck,,
G08,Forest Hills-71 Av,40.721691,-73.844521,1,,261.0,Forest Hills-71 Av,"Forest Hills-71 Av (E,F,M,R)",Forest Hills-71 Av,261,Q,False,E F M R,Subway,40.721691,-73.844521,1.0,,False,"Forest Hills-71 Av (E,F,M,R)",40.721691,-73.844521
G08N,Forest Hills-71 Av,40.721691,-73.844521,0,G08,,,,,,,,,,,,,,False,Forest Hills-71 Av,,
G08S,Forest Hills-71 Av,40.721691,-73.844521,0,G08,,,,,,,,,,,,,,False,Forest Hills-71 Av,,
G09,67 Av,40.726523,-73.852719,1,,262.0,67 Av,"67 Av (M,R)",67 Av,262,Q,False,M R,Subway,40.726523,-73.852719,0.0,,False,"67 Av (M,R)",40.726523,-73.852719
G09N,67 Av,40.726523,-73.852719,0,G09,,,,,,,,,,,,,,False,67 Av,,
G09S,67 Av,40.726523,-73.852719,0,G09,,,,,,,,,,,,,,False,67 Av,,
G10,63 Dr-Rego Park,40.729846,-73.861604,1,,263.0,63 Dr-Rego Park,"63 Dr-Rego Park (M,R)",63 Dr-Rego Park,263,Q,False,M R,Subway,40.729846,-73.861604,0.0,,False,"63 Dr-Rego Park (M,R)",40.729846,-73.861604
G10N,63 Dr-Rego Park,40.729846,-73.861604,0,G10,,,,,,,,,,,,,,False,63 Dr-Rego Park,,
G10S,63 Dr-Rego Park,40.729846,-73.861604,0,G10,,,,,,,,,,,,,,False,63 Dr-Rego Park,,
G11,Woodhaven Blvd,40.733106,-73.869229,1,,264.0,Woodhaven Blvd,"Woodhaven Blvd (M,R)",Woodhaven Blvd,264,Q,False,M R,Subway,40.733106,-73.869229,0.0,,False,"Woodhaven Blvd (M,R)",40.733106,-73.869229
G11N,Woodhaven Blvd,40.733106,-73.869229,0,G11,,,,,,,,,,,,,,False,Woodhaven Blvd,,
G11S,Woodhaven Blvd,40.733106,-73.869229,0,G11,,,,,,,,,,,,,,False,Woodhaven Blvd,,
G12,Grand Av-Newtown,40.737015,-73.877223,1,,265.0,Grand Av-Newtown,"Grand Av-Newtown (M,R)",Grand Av-Newtown,265,Q,False,M R,Subway,40.737015,-73.877223,0.0,,False,"Grand Av-Newtown (M,R)",40.737015,-73.877223
G12N,Grand Av-Newtown,40.737015,-73.877223,0,G12,,,,,,,,,,,,,,False,Grand Av-Newtown,,
G12S,Grand Av-Newtown,40.737015,-73.877223,0,G12,,,,,,,,,,,,,,False,Grand Av-Newtown,,
G13,Elmhurst Av,40.742454,-73.882017,1,,266.0,Elmhurst Av,"Elmhurst Av (M,R)",Elmhurst Av,266,Q,False,M R,Subway,40.742454,-73.882017,0.0,,False,"Elmhurst Av (M,R)",40.742454,-73.882017
G13N,Elmhurst Av,40.742454,-73.882017,0,G13,,,,,,,,,,,,,,False,Elmhurst Av,,
G13S,Elmhurst Av,40.742454,-73.882017,0,G13,,,,,,,,,,,,,,False,Elmhurst Av,,
G14,Jackson Hts-Roosevelt Av,40.746644,-73.891338,1,,616.0,Jackson Hts-Roosevelt Av/74 St-Broadway,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",74 St-Broadway; Jackson Hts-Roosevelt Av,267; 454,Q,False,7 E F M R,Elevated; Subway,40.746746,-73.891366,1.0,,False,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",40.746746,-73.891366
G14N,Jackson Hts-Roosevelt Av,40.746644,-73.891338,0,G14,,,,,,,,,,,,,,False,Jackson Hts-Roosevelt Av,,
G14S,Jackson Hts-Roosevelt Av,40.746644,-73.891338,0,G14,,,,,,,,,,,,,,False,Jackson Hts-Roosevelt Av,,
G15,65 St,40.749669,-73.898453,1,,268.0,65 St,"65 St (M,R)",65 St,268,Q,False,M R,Subway,40.749669,-73.898453,0.0,,False,"65 St (M,R)",40.749669,-73.898453
G15N,65 St,40.749669,-73.898453,0,G15,,,,,,,,,,,,,,False,65 St,,
G15S,65 St,40.749669,-73.898453,0,G15,,,,,,,,,,,,,,False,65 St,,
G16,Northern Blvd,40.752885,-73.906006,1,,269.0,Northern Blvd,"Northern Blvd (M,R)",Northern Blvd,269,Q,False,M R,Subway,40.752885,-73.906006,1.0,,False,"Northern Blvd (M,R)",40.752885,-73.906006
G16N,Northern Blvd,40.752885,-73.906006,0,G16,,,,,,,,,,,,,,False,Northern Blvd,,
G16S,Northern Blvd,40.752885,-73.906006,0,G16,,,,,,,,,,,,,,False,Northern Blvd,,
G18,46 St,40.756312,-73.913333,1,,270.0,46 St,"46 St (M,R)",46 St,270,Q,False,M R,Subway,40.756312,-73.913333,0.0,,False,"46 St (M,R)",40.756312,-73.913333
G18N,46 St,40.756312,-73.913333,0,G18,,,,,,,,,,,,,,False,46 St,,
G18S,46 St,40.756312,-73.913333,0,G18,,,,,,,,,,,,,,False,46 St,,
G19,Steinway St,40.756879,-73.92074,1,,271.0,Steinway St,"Steinway St (M,R)",Steinway St,271,Q,False,M R,Subway,40.756879,-73.92074,0.0,,False,"Steinway St (M,R)",40.756879,-73.92074
G19N,Steinway St,40.756879,-73.92074,0,G19,,,,,,,,,,,,,,False,Steinway St,,
G19S,Steinway St,40.756879,-73.92074,0,G19,,,,,,,,,,,,,,False,Steinway St,,
G20,36 St,40.752039,-73.928781,1,,272.0,36 St,"36 St (M,R)",36 St,272,Q,False,M R,Subway,40.752039,-73.928781,0.0,,False,"36 St (M,R)",40.752039,-73.928781
G20N,36 St,40.752039,-73.928781,0,G20,,,,,,,,,,,,,,False,36 St,,
G20S,36 St,40.752039,-73.928781,0,G20,,,,,,,,,,,,,,False,36 St,,
G21,Queens Plaza,40.748973,-73.937243,1,,273.0,Queens Plaza,"Queens Plaza (E,F,R)",Queens Plaza,273,Q,False,E F R,Subway,40.748973,-73.937243,1.0,,False,"Queens Plaza (E,F,R)",40.748973,-73.937243
G21N,Queens Plaza,40.748973,-73.937243,0,G21,,,,,,,,,,,,,,False,Queens Plaza,,
G21S,Queens Plaza,40.748973,-73.937243,0,G21,,,,,,,,,,,,,,False,Queens Plaza,,
G22,Court Sq,40.746554,-73.943832,1,,606.0,Court Sq-23 St,"Court Sq-23 St (7,E,F,G)",Court Sq; Court Sq-23 St,274; 281; 462,Q,False,7 E F G,Elevated; Subway,40.747141,-73.945032,2.0,E M Manhattan-bound only; G accessible; 7 accessible,False,"Court Sq-23 St (7,E,F,G)",40.747141,-73.945032
G22N,Court Sq,40.746554,-73.943832,0,G22,,,,,,,,,,,,,,False,Court Sq,,
G22S,Court Sq,40.746554,-73.943832,0,G22,,,,,,,,,,,,,,False,Court Sq,,
G24,21 St,40.744065,-73.949724,1,,282.0,21 St,21 St (G),21 St,282,Q,False,G,Subway,40.744065,-73.949724,0.0,,False,21 St (G),40.744065,-73.949724
G24N,21 St,40.744065,-73.949724,0,G24,,,,,,,,,,,,,,False,21 St,,
G24S,21 St,40.744065,-73.949724,0,G24,,,,,,,,,,,,,,False,21 St,,
G26,Greenpoint Av,40.731352,-73.954449,1,,283.0,Greenpoint Av,Greenpoint Av (G),Greenpoint Av,283,Bk,False,G,Subway,40.731352,-73.954449,1.0,,False,Greenpoint Av (G),40.731352,-73.954449
G26N,Greenpoint Av,40.731352,-73.954449,0,G26,,,,,,,,,,,,,,False,Greenpoint Av,,
G26S,Greenpoint Av,40.731352,-73.954449,0,G26,,,,,,,,,,,,,,False,Greenpoint Av,,
G28,Nassau Av,40.724635,-73.951277,1,,284.0,Nassau Av,Nassau Av (G),Nassau Av,284,Bk,False,G,Subway,40.724635,-73.951277,0.0,,False,Nassau Av (G),40.724635,-73.951277
G28N,Nassau Av,40.724635,-73.951277,0,G28,,,,,,,,,,,,,,False,Nassau Av,,
G28S,Nassau Av,40.724635,-73.951277,0,G28,,,,,,,,,,,,,,False,Nassau Av,,
G29,Metropolitan Av,40.712792,-73.951418,1,,629.0,Metropolitan Av/Lorimer St,"Metropolitan Av/Lorimer St (G,L)",Lorimer St; Metropolitan Av,121; 285,Bk,False,G L,Subway,40.7134275,-73.9508465,1.0,,False,"Metropolitan Av/Lorimer St (G,L)",40.7134275,-73.9508465
G29N,Metropolitan Av,40.712792,-73.951418,0,G29,,,,,,,,,,,,,,False,Metropolitan Av,,
G29S,Metropolitan Av,40.712792,-73.951418,0,G29,,,,,,,,,,,,,,False,Metropolitan Av,,
G30,Broadway,40.706092,-73.950308,1,,286.0,Broadway,Broadway (G),Broadway,286,Bk,False,G,Subway,40.706092,-73.950308,0.0,,False,Broadway (G),40.706092,-73.950308
G30N,Broadway,40.706092,-73.950308,0,G30,,,,,,,,,,,,,,False,Broadway,,
G30S,Broadway,40.706092,-73.950308,0,G30,,,,,,,,,,,,,,False,Broadway,,
G31,Flushing Av,40.700377,-73.950234,1,,287.0,Flushing Av,Flushing Av (G),Flushing Av,287,Bk,False,G,Subway,40.700377,-73.950234,0.0,,False,Flushing Av (G),40.700377,-73.950234
G31N,Flushing Av,40.700377,-73.950234,0,G31,,,,,,,,,,,,,,False,Flushing Av,,
G31S,Flushing Av,40.700377,-73.950234,0,G31,,,,,,,,,,,,,,False,Flushing Av,,
G32,Myrtle-Willoughby Avs,40.694568,-73.949046,1,,288.0,Myrtle-Willoughby Avs,Myrtle-Willoughby Avs (G),Myrtle-Willoughby Avs,288,Bk,False,G,Subway,40.694568,-73.949046,0.0,,False,Myrtle-Willoughby Avs (G),40.694568,-73.949046
G32N,Myrtle-Willoughby Avs,40.694568,-73.949046,0,G32,,,,,,,,,,,,,,False,Myrtle-Willoughby Avs,,
G32S,Myrtle-Willoughby Avs,40.694568,-73.949046,0,G32,,,,,,,,,,,,,,False,Myrtle-Willoughby Avs,,
G33,Bedford-Nostrand Avs,40.689627,-73.953522,1,,289.0,Bedford-Nostrand Avs,Bedford-Nostrand Avs (G),Bedford-Nostrand Avs,289,Bk,False,G,Subway,40.689627,-73.953522,0.0,,False,Bedford-Nostrand Avs (G),40.689627,-73.953522
G33N,Bedford-Nostrand Avs,40.689627,-73.953522,0,G33,,,,,,,,,,,,,,False,Bedford-Nostrand Avs,,
G33S,Bedford-Nostrand Avs,40.689627,-73.953522,0,G33,,,,,,,,,,,,,,False,Bedford-Nostrand Avs,,
G34,Classon Av,40.688873,-73.96007,1,,290.0,Classon Av,Classon Av (G),Classon Av,290,Bk,False,G,Subway,40.688873,-73.96007,0.0,,False,Classon Av (G),40.688873,-73.96007
G34N,Classon Av,40.688873,-73.96007,0,G34,,,,,,,,,,,,,,False,Classon Av,,
G34S,Classon Av,40.688873,-73.96007,0,G34,,,,,,,,,,,,,,False,Classon Av,,
G35,Clinton-Washington Avs,40.688089,-73.966839,1,,291.0,Clinton-Washington Avs,Clinton-Washington Avs (G),Clinton-Washington Avs,291,Bk,False,G,Subway,40.688089,-73.966839,0.0,,False,Clinton-Washington Avs (G),40.688089,-73.966839
G35N,Clinton-Washington Avs,40.688089,-73.966839,0,G35,,,,,,,,,,,,,,False,Clinton-Washington Avs,,
G35S,Clinton-Washington Avs,40.688089,-73.966839,0,G35,,,,,,,,,,,,,,False,Clinton-Washington Avs,,
G36,Fulton St,40.687119,-73.975375,1,,292.0,Fulton St,Fulton St (G),Fulton St,292,Bk,False,G,Subway,40.687119,-73.975375,0.0,,False,Fulton St (G),40.687119,-73.975375
G36N,Fulton St,40.687119,-73.975375,0,G36,,,,,,,,,,,,,,False,Fulton St,,
G36S,Fulton St,40.687119,-73.975375,0,G36,,,,,,,,,,,,,,False,Fulton St,,
H01,Aqueduct Racetrack,40.672097,-73.835919,1,,196.0,Aqueduct Racetrack,Aqueduct Racetrack (A),Aqueduct Racetrack,196,Q,False,A,At Grade,40.672097,-73.835919,1.0,,False,Aqueduct Racetrack (A),40.672097,-73.835919
H01N,Aqueduct Racetrack,40.672097,-73.835919,0,H01,,,,,,,,,,,,,,False,Aqueduct Racetrack,,
H01S,Aqueduct Racetrack,40.672097,-73.835919,0,H01,,,,,,,,,,,,,,False,Aqueduct Racetrack,,
H02,Aqueduct-N Conduit Av,40.668234,-73.834058,1,,197.0,Aqueduct-N Conduit Av,Aqueduct-N Conduit Av (A),Aqueduct-N Conduit Av,197,Q,False,A,At Grade,40.668234,-73.834058,0.0,,False,Aqueduct-N Conduit Av (A),40.668234,-73.834058
H02N,Aqueduct-N Conduit Av,40.668234,-73.834058,0,H02,,,,,,,,,,,,,,False,Aqueduct-N Conduit Av,,
H02S,Aqueduct-N Conduit Av,40.668234,-73.834058,0,H02,,,,,,,,,,,,,,False,Aqueduct-N Conduit Av,,
H03,Howard Beach-JFK Airport,40.660476,-73.830301,1,,198.0,Howard Beach-JFK Airport,Howard Beach-JFK Airport (A),Howard Beach-JFK Airport,198,Q,False,A,At Grade,40.660476,-73.830301,1.0,,False,Howard Beach-JFK Airport (A),40.660476,-73.830301
H03N,Howard Beach-JFK Airport,40.660476,-73.830301,0,H03,,,,,,,,,,,,,,False,Howard Beach-JFK Airport,,
H03S,Howard Beach-JFK Airport,40.660476,-73.830301,0,H03,,,,,,,,,,,,,,False,Howard Beach-JFK Airport,,
H04,Broad Channel,40.608382,-73.815925,1,,199.0,Broad Channel,"Broad Channel (A,S)",Broad Channel,199,Q,False,A S,At Grade,40.608382,-73.815925,0.0,,False,"Broad Channel (A,S)",40.608382,-73.815925
H04N,Broad Channel,40.608382,-73.815925,0,H04,,,,,,,,,,,,,,False,Broad Channel,,
H04S,Broad Channel,40.608382,-73.815925,0,H04,,,,,,,,,,,,,,False,Broad Channel,,
H06,Beach 67 St,40.590927,-73.796924,1,,204.0,Beach 67 St,Beach 67 St (A),Beach 67 St,204,Q,False,A,Viaduct,40.590927,-73.796924,1.0,,False,Beach 67 St (A),40.590927,-73.796924
H06N,Beach 67 St,40.590927,-73.796924,0,H06,,,,,,,,,,,,,,False,Beach 67 St,,
H06S,Beach 67 St,40.590927,-73.796924,0,H06,,,,,,,,,,,,,,False,Beach 67 St,,
H07,Beach 60 St,40.592374,-73.788522,1,,205.0,Beach 60 St,Beach 60 St (A),Beach 60 St,205,Q,False,A,Viaduct,40.592374,-73.788522,0.0,,False,Beach 60 St (A),40.592374,-73.788522
H07N,Beach 60 St,40.592374,-73.788522,0,H07,,,,,,,,,,,,,,False,Beach 60 St,,
H07S,Beach 60 St,40.592374,-73.788522,0,H07,,,,,,,,,,,,,,False,Beach 60 St,,
H08,Beach 44 St,40.592943,-73.776013,1,,206.0,Beach 44 St,Beach 44 St (A),Beach 44 St,206,Q,False,A,Viaduct,40.592943,-73.776013,0.0,,False,Beach 44 St (A),40.592943,-73.776013
H08N,Beach 44 St,40.592943,-73.776013,0,H08,,,,,,,,,,,,,,False,Beach 44 St,,
H08S,Beach 44 St,40.592943,-73.776013,0,H08,,,,,,,,,,,,,,False,Beach 44 St,,
H09,Beach 36 St,40.595398,-73.768175,1,,207.0,Beach 36 St,Beach 36 St (A),Beach 36 St,207,Q,False,A,Viaduct,40.595398,-73.768175,0.0,,False,Beach 36 St (A),40.595398,-73.768175
H09N,Beach 36 St,40.595398,-73.768175,0,H09,,,,,,,,,,,,,,False,Beach 36 St,,
H09S,Beach 36 St,40.595398,-73.768175,0,H09,,,,,,,,,,,,,,False,Beach 36 St,,
H10,Beach 25 St,40.600066,-73.761353,1,,208.0,Beach 25 St,Beach 25 St (A),Beach 25 St,208,Q,False,A,Viaduct,40.600066,-73.761353,0.0,,False,Beach 25 St (A),40.600066,-73.761353
H10N,Beach 25 St,40.600066,-73.761353,0,H10,,,,,,,,,,,,,,False,Beach 25 St,,
H10S,Beach 25 St,40.600066,-73.761353,0,H10,,,,,,,,,,,,,,False,Beach 25 St,,
H11,Far Rockaway-Mott Av,40.603995,-73.755405,1,,209.0,Far Rockaway-Mott Av,Far Rockaway-Mott Av (A),Far Rockaway-Mott Av,209,Q,False,A,Viaduct,40.603995,-73.755405,1.0,,False,Far Rockaway-Mott Av (A),40.603995,-73.755405
H11N,Far Rockaway-Mott Av,40.603995,-73.755405,0,H11,,,,,,,,,,,,,,False,Far Rockaway-Mott Av,,
H11S,Far Rockaway-Mott Av,40.603995,-73.755405,0,H11,,,,,,,,,,,,,,False,Far Rockaway-Mott Av,,
H12,Beach 90 St,40.588034,-73.813641,1,,200.0,Beach 90 St,"Beach 90 St (A,S)",Beach 90 St,200,Q,False,A S,Viaduct,40.588034,-73.813641,0.0,,False,"Beach 90 St (A,S)",40.588034,-73.813641
H12N,Beach 90 St,40.588034,-73.813641,0,H12,,,,,,,,,,,,,,False,Beach 90 St,,
H12S,Beach 90 St,40.588034,-73.813641,0,H12,,,,,,,,,,,,,,False,Beach 90 St,,
H13,Beach 98 St,40.585307,-73.820558,1,,201.0,Beach 98 St,"Beach 98 St (A,S)",Beach 98 St,201,Q,False,A S,Viaduct,40.585307,-73.820558,0.0,,False,"Beach 98 St (A,S)",40.585307,-73.820558
H13N,Beach 98 St,40.585307,-73.820558,0,H13,,,,,,,,,,,,,,False,Beach 98 St,,
H13S,Beach 98 St,40.585307,-73.820558,0,H13,,,,,,,,,,,,,,False,Beach 98 St,,
H14,Beach 105 St,40.583209,-73.827559,1,,202.0,Beach 105 St,"Beach 105 St (A,S)",Beach 105 St,202,Q,False,A S,Viaduct,40.583209,-73.827559,0.0,,False,"Beach 105 St (A,S)",40.583209,-73.827559
H14N,Beach 105 St,40.583209,-73.827559,0,H14,,,,,,,,,,,,,,False,Beach 105 St,,
H14S,Beach 105 St,40.583209,-73.827559,0,H14,,,,,,,,,,,,,,False,Beach 105 St,,
H15,Rockaway Park-Beach 116 St,40.580903,-73.835592,1,,203.0,Rockaway Park-Beach 116 St,"Rockaway Park-Beach 116 St (A,S)",Rockaway Park-Beach 116 St,203,Q,False,A S,At Grade,40.580903,-73.835592,1.0,,False,"Rockaway Park-Beach 116 St (A,S)",40.580903,-73.835592
H15N,Rockaway Park-Beach 116 St,40.580903,-73.835592,0,H15,,,,,,,,,,,,,,False,Rockaway Park-Beach 116 St,,
H15S,Rockaway Park-Beach 116 St,40.580903,-73.835592,0,H15,,,,,,,,,,,,,,False,Rockaway Park-Beach 116 St,,
H19,Broad Channel,40.609014,-73.816024,1,,,,,,,,,,,,,,,False,Broad Channel,,
H19N,Broad Channel,40.609014,-73.816024,0,H19,,,,,,,,,,,,,,False,Broad Channel,,
H19S,Broad Channel,40.609014,-73.816024,0,H19,,,,,,,,,,,,,,False,Broad Channel,,
J12,121 St,40.700492,-73.828294,1,,80.0,121 St,"121 St (J,Z)",121 St,80,Q,False,J Z,Elevated,40.700492,-73.828294,0.0,,False,"121 St (J,Z)",40.700492,-73.828294
J12N,121 St,40.700492,-73.828294,0,J12,,,,,,,,,,,,,,False,121 St,,
J12S,121 St,40.700492,-73.828294,0,J12,,,,,,,,,,,,,,False,121 St,,
J13,111 St,40.697418,-73.836345,1,,81.0,111 St,111 St (J),111 St,81,Q,False,J,Elevated,40.697418,-73.836345,0.0,,False,111 St (J),40.697418,-73.836345
J13N,111 St,40.697418,-73.836345,0,J13,,,,,,,,,,,,,,False,111 St,,
J13S,111 St,40.697418,-73.836345,0,J13,,,,,,,,,,,,,,False,111 St,,
J14,104 St,40.695178,-73.84433,1,,82.0,104 St,"104 St (J,Z)",104 St,82,Q,False,J Z,Elevated,40.695178,-73.84433,0.0,,False,"104 St (J,Z)",40.695178,-73.84433
J14N,104 St,40.695178,-73.84433,0,J14,,,,,,,,,,,,,,False,104 St,,
J14S,104 St,40.695178,-73.84433,0,J14,,,,,,,,,,,,,,False,104 St,,
J15,Woodhaven Blvd,40.693879,-73.851576,1,,83.0,Woodhaven Blvd,"Woodhaven Blvd (J,Z)",Woodhaven Blvd,83,Q,False,J Z,Elevated,40.693879,-73.851576,1.0,,False,"Woodhaven Blvd (J,Z)",40.693879,-73.851576
J15N,Woodhaven Blvd,40.693879,-73.851576,0,J15,,,,,,,,,,,,,,False,Woodhaven Blvd,,
J15S,Woodhaven Blvd,40.693879,-73.851576,0,J15,,,,,,,,,,,,,,False,Woodhaven Blvd,,
J16,85 St-Forest Pkwy,40.692435,-73.86001,1,,84.0,85 St-Forest Pkwy,85 St-Forest Pkwy (J),85 St-Forest Pkwy,84,Q,False,J,Elevated,40.692435,-73.86001,0.0,,False,85 St-Forest Pkwy (J),40.692435,-73.86001
J16N,85 St-Forest Pkwy,40.692435,-73.86001,0,J16,,,,,,,,,,,,,,False,85 St-Forest Pkwy,,
J16S,85 St-Forest Pkwy,40.692435,-73.86001,0,J16,,,,,,,,,,,,,,False,85 St-Forest Pkwy,,
J17,75 St-Elderts Ln,40.691324,-73.867139,1,,85.0,75 St-Elderts Ln,"75 St-Elderts Ln (J,Z)",75 St-Elderts Ln,85,Q,False,J Z,Elevated,40.691324,-73.867139,0.0,,False,"75 St-Elderts Ln (J,Z)",40.691324,-73.867139
J17N,75 St-Elderts Ln,40.691324,-73.867139,0,J17,,,,,,,,,,,,,,False,75 St-Elderts Ln,,
J17S,75 St-Elderts Ln,40.691324,-73.867139,0,J17,,,,,,,,,,,,,,False,75 St-Elderts Ln,,
J19,Cypress Hills,40.689941,-73.87255,1,,86.0,Cypress Hills,Cypress Hills (J),Cypress Hills,86,Bk,False,J,Elevated,40.689941,-73.87255,0.0,,False,Cypress Hills (J),40.689941,-73.87255
J19N,Cypress Hills,40.689941,-73.87255,0,J19,,,,,,,,,,,,,,False,Cypress Hills,,
J19S,Cypress Hills,40.689941,-73.87255,0,J19,,,,,,,,,,,,,,False,Cypress Hills,,
J20,Crescent St,40.683194,-73.873785,1,,87.0,Crescent St,"Crescent St (J,Z)",Crescent St,87,Bk,False,J Z,Elevated,40.683194,-73.873785,0.0,,False,"Crescent St (J,Z)",40.683194,-73.873785
J20N,Crescent St,40.683194,-73.873785,0,J20,,,,,,,,,,,,,,False,Crescent St,,
J20S,Crescent St,40.683194,-73.873785,0,J20,,,,,,,,,,,,,,False,Crescent St,,
J21,Norwood Av,40.68141,-73.880039,1,,88.0,Norwood Av,"Norwood Av (J,Z)",Norwood Av,88,Bk,False,J Z,Elevated,40.68141,-73.880039,0.0,,False,"Norwood Av (J,Z)",40.68141,-73.880039
J21N,Norwood Av,40.68141,-73.880039,0,J21,,,,,,,,,,,,,,False,Norwood Av,,
J21S,Norwood Av,40.68141,-73.880039,0,J21,,,,,,,,,,,,,,False,Norwood Av,,
J22,Cleveland St,40.679947,-73.884639,1,,89.0,Cleveland St,Cleveland St (J),Cleveland St,89,Bk,False,J,Elevated,40.679947,-73.884639,0.0,,False,Cleveland St (J),40.679947,-73.884639
J22N,Cleveland St,40.679947,-73.884639,0,J22,,,,,,,,,,,,,,False,Cleveland St,,
J22S,Cleveland St,40.679947,-73.884639,0,J22,,,,,,,,,,,,,,False,Cleveland St,,
