YEAR,GEO_ID,NAME,S1701_C03_001E
2014,1400000US36061022301,"Census Tract 223.01, New York County, New York",28.8
2014,1400000US36061022302,"Census Tract 223.02, New York County, New York",30.3
2014,1400000US36061022400,"Census Tract 224, New York County, New York",47.9
2014,1400000US36061022500,"Census Tract 225, New York County, New York",30.4
2014,1400000US36061022600,"Census Tract 226, New York County, New York",36
2014,1400000US36061022700,"Census Tract 227, New York County, New York",32.5
2014,1400000US36061022800,"Census Tract 228, New York County, New York",28.9
2014,1400000US36061022900,"Census Tract 229, New York County, New York",29.5
2014,1400000US36061023000,"Census Tract 230, New York County, New York",29.2
2014,1400000US36061023100,"Census Tract 231, New York County, New York",24.8
2014,1400000US36061023200,"Census Tract 232, New York County, New York",28.4
2014,1400000US36061023300,"Census Tract 233, New York County, New York",28.5
2014,1400000US36061023400,"Census Tract 234, New York County, New York",32.9
2014,1400000US36061023501,"Census Tract 235.01, New York County, New York",32.6
2014,1400000US36061023502,"Census Tract 235.02, New York County, New York",22.6
2014,1400000US36061023600,"Census Tract 236, New York County, New York",20
2014,1400000US36061023700,"Census Tract 237, New York County, New York",23.8
2014,1400000US36061023801,"Census Tract 238.01, New York County, New York",10.1
2014,1400000US36061023802,"Census Tract 238.02, New York County, New York",18.7
2014,1400000US36061023900,"Census Tract 239, New York County, New York",18.6
2014,1400000US36061024000,"Census Tract 240, New York County, New York",84.8
2014,1400000US36061024100,"Census Tract 241, New York County, New York",24.4
2014,1400000US36061024200,"Census Tract 242, New York County, New York",47.1
2014,1400000US36061024301,"Census Tract 243.01, New York County, New York",32.1
2014,1400000US36061024302,"Census Tract 243.02, New York County, New York",46.9
2014,1400000US36061024500,"Census Tract 245, New York County, New York",31.9
2014,1400000US36061024700,"Census Tract 247, New York County, New York",20.9
2014,1400000US36061024900,"Census Tract 249, New York County, New York",28.9
2014,1400000US36061025100,"Census Tract 251, New York County, New York",27.4
2014,1400000US36061025300,"Census Tract 253, New York County, New York",28.3
2014,1400000US36061025500,"Census Tract 255, New York County, New York",23.4
2014,1400000US36061025700,"Census Tract 257, New York County, New York",15.7
2014,1400000US36061025900,"Census Tract 259, New York County, New York",28.7
2014,1400000US36061026100,"Census Tract 261, New York County, New York",31
2014,1400000US36061026300,"Census Tract 263, New York County, New York",32.3
2014,1400000US36061026500,"Census Tract 265, New York County, New York",17.6
2014,1400000US36061026700,"Census Tract 267, New York County, New York",19.8
2014,1400000US36061026900,"Census Tract 269, New York County, New York",22.5
2014,1400000US36061027100,"Census Tract 271, New York County, New York",24.2
2014,1400000US36061027300,"Census Tract 273, New York County, New York",17.2
2014,1400000US36061027500,"Census Tract 275, New York County, New York",7.2
2014,1400000US36061027700,"Census Tract 277, New York County, New York",35.5
2014,1400000US36061027900,"Census Tract 279, New York County, New York",15.2
2014,1400000US36061028100,"Census Tract 281, New York County, New York",4
2014,1400000US36061028300,"Census Tract 283, New York County, New York",12.9
2014,1400000US36061028500,"Census Tract 285, New York County, New York",25.1
2014,1400000US36061028700,"Census Tract 287, New York County, New York",24.4
2014,1400000US36061029100,"Census Tract 291, New York County, New York",28.4
2014,1400000US36061029300,"Census Tract 293, New York County, New York",32.2
2014,1400000US36061029500,"Census Tract 295, New York County, New York",15.2
2014,1400000US36061029900,"Census Tract 299, New York County, New York",36.2
2014,1400000US36061030300,"Census Tract 303, New York County, New York",33.2
2014,1400000US36061030700,"Census Tract 307, New York County, New York",4.3
2014,1400000US36061030900,"Census Tract 309, New York County, New York",31.7
2014,1400000US36061031703,"Census Tract 317.03, New York County, New York",4.1
2014,1400000US36061031704,"Census Tract 317.04, New York County, New York",4.4
2014,1400000US36081000100,"Census Tract 1, Queens County, New York",11.7
2014,1400000US36081000200,"Census Tract 2, Queens County, New York",11.7
2014,1400000US36081000400,"Census Tract 4, Queens County, New York",15.7
2014,1400000US36081000600,"Census Tract 6, Queens County, New York",13.3
2014,1400000US36081000700,"Census Tract 7, Queens County, New York",6.3
2014,1400000US36081000800,"Census Tract 8, Queens County, New York",20.9
2014,1400000US36081001000,"Census Tract 10, Queens County, New York",13.1
2014,1400000US36081001200,"Census Tract 12, Queens County, New York",10.9
2014,1400000US36081001400,"Census Tract 14, Queens County, New York",6.2
2014,1400000US36081001600,"Census Tract 16, Queens County, New York",26.4
2014,1400000US36081001800,"Census Tract 18, Queens County, New York",23.4
2014,1400000US36081001900,"Census Tract 19, Queens County, New York",11.1
2014,1400000US36081002000,"Census Tract 20, Queens County, New York",14.9
2014,1400000US36081002200,"Census Tract 22, Queens County, New York",16
2014,1400000US36081002400,"Census Tract 24, Queens County, New York",12.9
2014,1400000US36081002500,"Census Tract 25, Queens County, New York",40.8
2014,1400000US36081002600,"Census Tract 26, Queens County, New York",7.7
2014,1400000US36081002800,"Census Tract 28, Queens County, New York",17.9
2014,1400000US36081003000,"Census Tract 30, Queens County, New York",22.5
2014,1400000US36081003100,"Census Tract 31, Queens County, New York",17.7
2014,1400000US36081003200,"Census Tract 32, Queens County, New York",10.9
2014,1400000US36081003300,"Census Tract 33, Queens County, New York",28.4
2014,1400000US36081003400,"Census Tract 34, Queens County, New York",9.4
2014,1400000US36081003600,"Census Tract 36, Queens County, New York",11.3
2014,1400000US36081003800,"Census Tract 38, Queens County, New York",32.3
2014,1400000US36081003900,"Census Tract 39, Queens County, New York",35
2014,1400000US36081004001,"Census Tract 40.01, Queens County, New York",11.8
2014,1400000US36081004002,"Census Tract 40.02, Queens County, New York",20.6
2014,1400000US36081004200,"Census Tract 42, Queens County, New York",18.5
2014,1400000US36081004300,"Census Tract 43, Queens County, New York",44.7
2014,1400000US36081004401,"Census Tract 44.01, Queens County, New York",23.6
2014,1400000US36081004500,"Census Tract 45, Queens County, New York",9.1
2014,1400000US36081004700,"Census Tract 47, Queens County, New York",25.1
2014,1400000US36081005000,"Census Tract 50, Queens County, New York",0
2014,1400000US36081005100,"Census Tract 51, Queens County, New York",29.4
2014,1400000US36081005200,"Census Tract 52, Queens County, New York",14.5
2014,1400000US36081005300,"Census Tract 53, Queens County, New York",13.1
2014,1400000US36081005400,"Census Tract 54, Queens County, New York",24.2
2014,1400000US36081005500,"Census Tract 55, Queens County, New York",18
2014,1400000US36081005700,"Census Tract 57, Queens County, New York",18.5
2014,1400000US36081005800,"Census Tract 58, Queens County, New York",10.7
2014,1400000US36081005900,"Census Tract 59, Queens County, New York",13.2
2014,1400000US36081006100,"Census Tract 61, Queens County, New York",13.2
2014,1400000US36081006201,"Census Tract 62.01, Queens County, New York",12.9
2014,1400000US36081006202,"Census Tract 62.02, Queens County, New York",13.2
2014,1400000US36081006300,"Census Tract 63, Queens County, New York",20.3
2014,1400000US36081006501,"Census Tract 65.01, Queens County, New York",12.8
2014,1400000US36081006502,"Census Tract 65.02, Queens County, New York",16
2014,1400000US36081006900,"Census Tract 69, Queens County, New York",11.7
2014,1400000US36081007100,"Census Tract 71, Queens County, New York",17.4
2014,1400000US36081007300,"Census Tract 73, Queens County, New York",17.7
2014,1400000US36081007500,"Census Tract 75, Queens County, New York",17.2
2014,1400000US36081007700,"Census Tract 77, Queens County, New York",15.9
2014,1400000US36081007900,"Census Tract 79, Queens County, New York",29.8
2014,1400000US36081008100,"Census Tract 81, Queens County, New York",12.8
2014,1400000US36081008300,"Census Tract 83, Queens County, New York",13.5
2014,1400000US36081008500,"Census Tract 85, Queens County, New York",24.7
2014,1400000US36081008600,"Census Tract 86, Queens County, New York",10.7
2014,1400000US36081008700,"Census Tract 87, Queens County, New York",40.7
2014,1400000US36081008800,"Census Tract 88, Queens County, New York",6.5
2014,1400000US36081009100,"Census Tract 91, Queens County, New York",12.8
2014,1400000US36081009400,"Census Tract 94, Queens County, New York",18.2
2014,1400000US36081009500,"Census Tract 95, Queens County, New York",10.1
2014,1400000US36081009600,"Census Tract 96, Queens County, New York",9.8
2014,1400000US36081009700,"Census Tract 97, Queens County, New York",8.2
2014,1400000US36081009800,"Census Tract 98, Queens County, New York",22.9
2014,1400000US36081010000,"Census Tract 100, Queens County, New York",17.4
2014,1400000US36081010100,"Census Tract 101, Queens County, New York",11.1
2014,1400000US36081010200,"Census Tract 102, Queens County, New York",7.9
2014,1400000US36081010300,"Census Tract 103, Queens County, New York",13.7
2014,1400000US36081010400,"Census Tract 104, Queens County, New York",22.9
2014,1400000US36081010500,"Census Tract 105, Queens County, New York",19.3
2014,1400000US36081010600,"Census Tract 106, Queens County, New York",23
2014,1400000US36081010800,"Census Tract 108, Queens County, New York",15.2
2014,1400000US36081011000,"Census Tract 110, Queens County, New York",16.3
2014,1400000US36081011100,"Census Tract 111, Queens County, New York",14.9
2014,1400000US36081011200,"Census Tract 112, Queens County, New York",20.1
2014,1400000US36081011300,"Census Tract 113, Queens County, New York",12.2
2014,1400000US36081011400,"Census Tract 114, Queens County, New York",22.6
2014,1400000US36081011500,"Census Tract 115, Queens County, New York",18
2014,1400000US36081011600,"Census Tract 116, Queens County, New York",8.5
2014,1400000US36081011700,"Census Tract 117, Queens County, New York",10.4
2014,1400000US36081011800,"Census Tract 118, Queens County, New York",17.4
2014,1400000US36081011900,"Census Tract 119, Queens County, New York",16.8
2014,1400000US36081012000,"Census Tract 120, Queens County, New York",27.3
2014,1400000US36081012100,"Census Tract 121, Queens County, New York",13.4
2014,1400000US36081012200,"Census Tract 122, Queens County, New York",18.9
2014,1400000US36081012301,"Census Tract 123.01, Queens County, New York",12.4
2014,1400000US36081012400,"Census Tract 124, Queens County, New York",19.4
2014,1400000US36081012500,"Census Tract 125, Queens County, New York",7.9
2014,1400000US36081012601,"Census Tract 126.01, Queens County, New York",17.7
2014,1400000US36081012602,"Census Tract 126.02, Queens County, New York",13.5
2014,1400000US36081012800,"Census Tract 128, Queens County, New York",13.7
2014,1400000US36081013000,"Census Tract 130, Queens County, New York",7.1
2014,1400000US36081013200,"Census Tract 132, Queens County, New York",11
2014,1400000US36081013400,"Census Tract 134, Queens County, New York",13.7
2014,1400000US36081013500,"Census Tract 135, Queens County, New York",7.8
2014,1400000US36081013600,"Census Tract 136, Queens County, New York",9.8
2014,1400000US36081013700,"Census Tract 137, Queens County, New York",17.5
2014,1400000US36081013800,"Census Tract 138, Queens County, New York",20.2
2014,1400000US36081014000,"Census Tract 140, Queens County, New York",7.3
2014,1400000US36081014100,"Census Tract 141, Queens County, New York",10.1
2014,1400000US36081014201,"Census Tract 142.01, Queens County, New York",14.1
2014,1400000US36081014202,"Census Tract 142.02, Queens County, New York",18.5
2014,1400000US36081014300,"Census Tract 143, Queens County, New York",16.2
2014,1400000US36081014400,"Census Tract 144, Queens County, New York",13.6
2014,1400000US36081014500,"Census Tract 145, Queens County, New York",14.7
